cycle,timestamp,sp_W_pct,sp_D_pct,sp_L_pct,sp_positions,sp_unique,sp_entropy,sp_top1,loss,loss_policy,loss_value,eval_score,promoted,vs_random,vs_greedy,vs_bfs,t_selfplay_min,t_train_min,t_evalnet_min,t_evalbest_min,t_cycle_min
0,18:28:29,23.5,4.5,72.0,4846,144,6.56,32,1.0158,0.8573,0.1584,0.5,1,,1.0,1.0,36.8,4.1,8.6,0.7,50.3
